Year;Country;Country_name;Latitude;Longitude;Sport;Discipline;Gender;Total
2008;TUN;Tunisia;33,89;9,54;Aquatics;Swimming;Men;1
2008;TUR;Turkey;38,96;35,24;Athletics;Athletics;Women;2
2008;TUR;Turkey;38,96;35,24;Boxing;Boxing;Men;1
2008;TUR;Turkey;38,96;35,24;Taekwondo;Taekwondo;Men;1
2008;TUR;Turkey;38,96;35,24;Taekwondo;Taekwondo;Women;1
2008;TUR;Turkey;38,96;35,24;Weightlifting;Weightlifting;Women;1
2008;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Free.;Men;1
2008;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Gre-R;Men;1
2008;UKR;Ukraine;48,38;31,17;Aquatics;Diving;Men;2
2008;UKR;Ukraine;48,38;31,17;Archery;Archery;Men;1
2008;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Men;1
2008;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Women;4
2008;UKR;Ukraine;48,38;31,17;Boxing;Boxing;Men;2
2008;UKR;Ukraine;48,38;31,17;Canoe / Kayak;Canoe / Kayak F;Men;1
2008;UKR;Ukraine;48,38;31,17;Canoe / Kayak;Canoe / Kayak F;Women;1
2008;UKR;Ukraine;48,38;31,17;Cycling;Cycling Track;Women;1
2008;UKR;Ukraine;48,38;31,17;Fencing;Fencing;Women;4
2008;UKR;Ukraine;48,38;31,17;Gymnastics;Artistic G.;Men;1
2008;UKR;Ukraine;48,38;31,17;Gymnastics;Rhythmic G.;Women;1
2008;UKR;Ukraine;48,38;31,17;Judo;Judo;Men;1
2008;UKR;Ukraine;48,38;31,17;Modern Pentathlon;Modern Pentath.;Women;1
2008;UKR;Ukraine;48,38;31,17;Shooting;Shooting;Men;3
2008;UKR;Ukraine;48,38;31,17;Weightlifting;Weightlifting;Women;2
2008;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Men;3
2008;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Women;1
2008;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Gre-R;Men;1
2008;USA;United States;40;-100;Aquatics;Swimming;Men;36
2008;USA;United States;40;-100;Aquatics;Swimming;Women;32
2008;USA;United States;40;-100;Aquatics;Water polo;Men;13
2008;USA;United States;40;-100;Aquatics;Water polo;Women;13
2008;USA;United States;40;-100;Athletics;Athletics;Men;17
2008;USA;United States;40;-100;Athletics;Athletics;Women;12
2008;USA;United States;40;-100;Baseball;Baseball;Men;24
2008;USA;United States;40;-100;Basketball;Basketball;Men;12
2008;USA;United States;40;-100;Basketball;Basketball;Women;12
2008;USA;United States;40;-100;Boxing;Boxing;Men;1
2008;USA;United States;40;-100;Cycling;BMX;Men;2
2008;USA;United States;40;-100;Cycling;BMX;Women;1
2008;USA;United States;40;-100;Cycling;Cycling Road;Men;1
2008;USA;United States;40;-100;Cycling;Cycling Road;Women;1
2008;USA;United States;40;-100;Equestrian;Eventing;Women;1
2008;USA;United States;40;-100;Equestrian;Jumping;Men;2
2008;USA;United States;40;-100;Equestrian;Jumping;Women;3
2008;USA;United States;40;-100;Fencing;Fencing;Men;4
2008;USA;United States;40;-100;Fencing;Fencing;Women;9
2008;USA;United States;40;-100;Football;Football;Women;18
2008;USA;United States;40;-100;Gymnastics;Artistic G.;Men;7
2008;USA;United States;40;-100;Gymnastics;Artistic G.;Women;13
2008;USA;United States;40;-100;Judo;Judo;Women;1
2008;USA;United States;40;-100;Rowing;Rowing;Men;9
2008;USA;United States;40;-100;Rowing;Rowing;Women;10
2008;USA;United States;40;-100;Sailing;Sailing;Men;1
2008;USA;United States;40;-100;Sailing;Sailing;Women;1
2008;USA;United States;40;-100;Shooting;Shooting;Men;4
2008;USA;United States;40;-100;Shooting;Shooting;Women;2
2008;USA;United States;40;-100;Softball;Softball;Women;15
2008;USA;United States;40;-100;Taekwondo;Taekwondo;Men;2
2008;USA;United States;40;-100;Taekwondo;Taekwondo;Women;1
2008;USA;United States;40;-100;Tennis;Tennis;Men;2
2008;USA;United States;40;-100;Tennis;Tennis;Women;2
2008;USA;United States;40;-100;Volleyball;Beach volley.;Men;2
2008;USA;United States;40;-100;Volleyball;Beach volley.;Women;2
2008;USA;United States;40;-100;Volleyball;Volleyball;Men;12
2008;USA;United States;40;-100;Volleyball;Volleyball;Women;12
2008;USA;United States;40;-100;Wrestling;Wrestling Free.;Men;1
2008;USA;United States;40;-100;Wrestling;Wrestling Free.;Women;1
2008;USA;United States;40;-100;Wrestling;Wrestling Gre-R;Men;1
2008;UZB;Uzbekistan;41,38;64,59;Gymnastics;Artistic G.;Men;1
2008;UZB;Uzbekistan;41,38;64,59;Gymnastics;Trampoline;Women;1
2008;UZB;Uzbekistan;41,38;64,59;Judo;Judo;Men;2
2008;UZB;Uzbekistan;41,38;64,59;Wrestling;Wrestling Free.;Men;2
2008;VIE;Vietnam;14,06;108,28;Weightlifting;Weightlifting;Men;1
2008;ZIM;Zimbabwe;-19,02;29,15;Aquatics;Swimming;Women;4
2012;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Men;1
2012;VEN;Venezuela;6,42;-66,59;Fencing;Fencing;Men;1
2012;AFG;Afghanistan;33,94;67,71;Taekwondo;Taekwondo;Men;1
2012;ALG;Algeria;28,03;1,66;Athletics;Athletics;Men;1
2012;ARG;Argentina;-38,42;-63,62;Hockey;Hockey;Women;16
2012;ARG;Argentina;-38,42;-63,62;Sailing;Sailing;Men;2
2012;ARG;Argentina;-38,42;-63,62;Taekwondo;Taekwondo;Men;1
2012;ARG;Argentina;-38,42;-63,62;Tennis;Tennis;Men;1
2012;ARM;Armenia;40,07;45,04;Wrestling;Wrestling Freestyle;Men;2
2012;AUS;Australia;-37,81;144,96;Aquatics;Diving;Women;1
2012;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Men;8
2012;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Women;24
2012;AUS;Australia;-37,81;144,96;Aquatics;Water polo;Women;13
2012;AUS;Australia;-37,81;144,96;Athletics;Athletics;Men;2
2012;AUS;Australia;-37,81;144,96;Athletics;Athletics;Women;1
2012;AUS;Australia;-37,81;144,96;Basketball;Basketball;Women;12
2012;AUS;Australia;-37,81;144,96;Canoe;Canoe Slalom;Women;1
2012;AUS;Australia;-37,81;144,96;Canoe;Canoe Sprint;Men;4
2012;AUS;Australia;-37,81;144,96;Cycling;Cycling BMX;Men;1
2012;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Men;5
2012;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Women;4
2012;AUS;Australia;-37,81;144,96;Hockey;Hockey;Men;16
2012;AUS;Australia;-37,81;144,96;Rowing;Rowing;Men;8
2012;AUS;Australia;-37,81;144,96;Rowing;Rowing;Women;5
2012;AUS;Australia;-37,81;144,96;Sailing;Sailing;Men;5
2012;AUS;Australia;-37,81;144,96;Sailing;Sailing;Women;3
2012;AUS;Australia;-37,81;144,96;Triathlon;Triathlon;Women;1
2012;AZE;Azerbaijan;40,14;47,58;Boxing;Boxing;Men;2
2012;AZE;Azerbaijan;40,14;47,58;Weightlifting;Weightlifting;Men;1
2012;AZE;Azerbaijan;40,14;47,58;Wrestling;Wrestling Freestyle;Men;5
2012;AZE;Azerbaijan;40,14;47,58;Wrestling;Wrestling Freestyle;Women;2
2012;BAH;Bahrain;25,03;-78,04;Athletics;Athletics;Men;4
2012;BEL;Belize;50,83;4,47;Judo;Judo;Women;1
2012;BEL;Belize;50,83;4,47;Sailing;Sailing;Women;1
2012;BEL;Belize;50,83;4,47;Shooting;Shooting;Men;1
2012;BLR;Belarus;53,71;27,95;Aquatics;Swimming;Women;2
2012;BLR;Belarus;53,71;27,95;Canoe;Canoe Sprint;Men;4
2012;BLR;Belarus;53,71;27,95;Canoe;Canoe Sprint;Women;4
2012;BLR;Belarus;53,71;27,95;Gymnastics;Gymnastics Rhythmic;Women;7
2012;BLR;Belarus;53,71;27,95;Shooting;Shooting;Men;1
2012;BLR;Belarus;53,71;27,95;Tennis;Tennis;Men;1
2012;BLR;Belarus;53,71;27,95;Tennis;Tennis;Women;2
2012;BOT;Botswana;-22,33;24,68;Athletics;Athletics;Men;1
2012;BRA;Brazil;-14,24;-51,93;Aquatics;Swimming;Men;2
2012;BRA;Brazil;-14,24;-51,93;Boxing;Boxing;Men;2
2012;BRA;Brazil;-14,24;-51,93;Boxing;Boxing;Women;1
2012;BRA;Brazil;-14,24;-51,93;Football;Football;Men;18
2012;BRA;Brazil;-14,24;-51,93;Gymnastics;Gymnastics Artistic;Men;1
2012;BRA;Brazil;-14,24;-51,93;Judo;Judo;Men;2
2012;BRA;Brazil;-14,24;-51,93;Judo;Judo;Women;2
2012;BRA;Brazil;-14,24;-51,93;Modern Pentathlon;Modern Pentathlon;Women;1
2012;BRA;Brazil;-14,24;-51,93;Sailing;Sailing;Men;2
2012;BRA;Brazil;-14,24;-51,93;Volleyball;Beach Volleyball;Men;2
2012;BRA;Brazil;-14,24;-51,93;Volleyball;Beach Volleyball;Women;2
2012;BRA;Brazil;-14,24;-51,93;Volleyball;Volleyball;Men;12
2012;BRA;Brazil;-14,24;-51,93;Volleyball;Volleyball;Women;12
2012;BRN;Bahreïn;4,54;114,73;Athletics;Athletics;Women;1
2012;BUL;Bulgaria;42,73;25,49;Boxing;Boxing;Men;1
2012;BUL;Bulgaria;42,73;25,49;Wrestling;Wrestling Freestyle;Women;1
2012;CAN;Canada;56,13;-106,35;Aquatics;Diving;Women;4
2012;CAN;Canada;56,13;-106,35;Aquatics;Marathon swimming;Men;1
2012;CAN;Canada;56,13;-106,35;Aquatics;Swimming;Men;2
2012;CAN;Canada;56,13;-106,35;Athletics;Athletics;Men;1
2012;CAN;Canada;56,13;-106,35;Canoe;Canoe Sprint;Men;3
2012;CAN;Canada;56,13;-106,35;Cycling;Cycling Track;Women;3
2012;CAN;Canada;56,13;-106,35;Football;Football;Women;20
2012;CAN;Canada;56,13;-106,35;Gymnastics;Trampoline;Women;1
2012;CAN;Canada;56,13;-106,35;Judo;Judo;Men;1
2012;CAN;Canada;56,13;-106,35;Rowing;Rowing;Men;9
2012;CAN;Canada;56,13;-106,35;Rowing;Rowing;Women;9
2012;CAN;Canada;56,13;-106,35;Weightlifting;Weightlifting;Women;1
2012;CAN;Canada;56,13;-106,35;Wrestling;Wrestling Freestyle;Women;2
2012;CHN;China;40,18;116,41;Aquatics;Diving;Men;7
2012;CHN;China;40,18;116,41;Aquatics;Diving;Women;7
2012;CHN;China;40,18;116,41;Aquatics;Swimming;Men;9
2012;CHN;China;40,18;116,41;Aquatics;Swimming;Women;6
2012;CHN;China;40,18;116,41;Aquatics;Synchronized Swimming;Women;11
2012;CHN;China;40,18;116,41;Archery;Archery;Men;1
2012;CHN;China;40,18;116,41;Archery;Archery;Women;3
2012;CHN;China;40,18;116,41;Athletics;Athletics;Men;3
2012;CHN;China;40,18;116,41;Athletics;Athletics;Women;6
2012;CHN;China;40,18;116,41;Badminton;Badminton;Men;6
2012;CHN;China;40,18;116,41;Badminton;Badminton;Women;6
2012;CHN;China;40,18;116,41;Boxing;Boxing;Men;1
2012;CHN;China;40,18;116,41;Boxing;Boxing;Women;2
2012;CHN;China;40,18;116,41;Cycling;Cycling Track;Women;4
2012;CHN;China;40,18;116,41;Fencing;Fencing;Men;1
2012;CHN;China;40,18;116,41;Fencing;Fencing;Women;5
2012;CHN;China;40,18;116,41;Gymnastics;Gymnastics Artistic;Men;9
2012;CHN;China;40,18;116,41;Gymnastics;Gymnastics Artistic;Women;3
2012;CHN;China;40,18;116,41;Gymnastics;Trampoline;Men;2
2012;CHN;China;40,18;116,41;Gymnastics;Trampoline;Women;2
2012;CHN;China;40,18;116,41;Judo;Judo;Women;2
2012;CHN;China;40,18;116,41;Modern Pentathlon;Modern Pentathlon;Men;1
2012;CHN;China;40,18;116,41;Rowing;Rowing;Women;2
2012;CHN;China;40,18;116,41;Sailing;Sailing;Women;1
2012;CHN;China;40,18;116,41;Shooting;Shooting;Men;2
2012;CHN;China;40,18;116,41;Shooting;Shooting;Women;5
2012;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Men;5
2012;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Women;5
2012;CHN;China;40,18;116,41;Taekwondo;Taekwondo;Men;1
2012;CHN;China;40,18;116,41;Taekwondo;Taekwondo;Women;2
2012;CHN;China;40,18;116,41;Weightlifting;Weightlifting;Men;4
2012;CHN;China;40,18;116,41;Weightlifting;Weightlifting;Women;3
2012;CHN;China;40,18;116,41;Wrestling;Wrestling Freestyle;Women;1
2012;CMR;Cameroon;3,85;11,5;Weightlifting;Weightlifting;Women;1
2012;COL;Colombia;4,57;-74,3;Athletics;Athletics;Women;1
2012;COL;Colombia;4,57;-74,3;Cycling;Cycling BMX;Men;1
2012;COL;Colombia;4,57;-74,3;Cycling;Cycling BMX;Women;1
2012;COL;Colombia;4,57;-74,3;Cycling;Cycling Road;Men;1
2012;COL;Colombia;4,57;-74,3;Judo;Judo;Women;1
2012;COL;Colombia;4,57;-74,3;Taekwondo;Taekwondo;Men;1
2012;COL;Colombia;4,57;-74,3;Weightlifting;Weightlifting;Men;1
2012;COL;Colombia;4,57;-74,3;Wrestling;Wrestling Freestyle;Women;1
2012;CRO;Croatia;45,1;15,2;Aquatics;Water polo;Men;13
2012;CRO;Croatia;45,1;15,2;Athletics;Athletics;Women;1
2012;CRO;Croatia;45,1;15,2;Handball;Handball;Men;15
2012;CRO;Croatia;45,1;15,2;Rowing;Rowing;Men;4
2012;CRO;Croatia;45,1;15,2;Shooting;Shooting;Men;1
2012;CRO;Croatia;45,1;15,2;Taekwondo;Taekwondo;Women;1
2012;CUB;Cuba;21,52;-77,78;Athletics;Athletics;Men;1
2012;CUB;Cuba;21,52;-77,78;Athletics;Athletics;Women;2
2012;CUB;Cuba;21,52;-77,78;Boxing;Boxing;Men;4
2012;CUB;Cuba;21,52;-77,78;Judo;Judo;Men;1
2012;CUB;Cuba;21,52;-77,78;Judo;Judo;Women;2
2012;CUB;Cuba;21,52;-77,78;Shooting;Shooting;Men;1
2012;CUB;Cuba;21,52;-77,78;Taekwondo;Taekwondo;Men;1
2012;CUB;Cuba;21,52;-77,78;Weightlifting;Weightlifting;Men;1
2012;CUB;Cuba;21,52;-77,78;Wrestling;Wrestling Freestyle;Men;2
2012;CYP;Cyprus;35,13;33,43;Sailing;Sailing;Men;1
2012;CZE;Czech Republic;49,82;15,47;Athletics;Athletics;Men;1
2012;CZE;Czech Republic;49,82;15,47;Athletics;Athletics;Women;2
2012;CZE;Czech Republic;49,82;15,47;Canoe;Canoe Slalom;Men;1
2012;CZE;Czech Republic;49,82;15,47;Canoe;Canoe Sprint;Men;4
2012;CZE;Czech Republic;49,82;15,47;Cycling;Mountain Bike;Men;1
2012;CZE;Czech Republic;49,82;15,47;Modern Pentathlon;Modern Pentathlon;Men;1
2012;CZE;Czech Republic;49,82;15,47;Rowing;Rowing;Men;1
2012;CZE;Czech Republic;49,82;15,47;Rowing;Rowing;Women;1
2012;CZE;Czech Republic;49,82;15,47;Shooting;Shooting;Women;1
2012;CZE;Czech Republic;49,82;15,47;Tennis;Tennis;Women;2
2012;DEN;Denmark;56,26;9,5;Badminton;Badminton;Men;3
2012;DEN;Denmark;56,26;9,5;Badminton;Badminton;Women;1
2012;DEN;Denmark;56,26;9,5;Cycling;Cycling Track;Men;1
2012;DEN;Denmark;56,26;9,5;Rowing;Rowing;Men;6
2012;DEN;Denmark;56,26;9,5;Rowing;Rowing;Women;1
2012;DEN;Denmark;56,26;9,5;Sailing;Sailing;Men;3
2012;DEN;Denmark;56,26;9,5;Shooting;Shooting;Men;1
2012;DOM;Dominican Republic;15,42;-61,37;Athletics;Athletics;Men;2
2012;EGY;Egypt;26,82;30,8;Fencing;Fencing;Men;1
2012;EGY;Egypt;26,82;30,8;Weightlifting;Weightlifting;Men;1
2012;EGY;Egypt;26,82;30,8;Weightlifting;Weightlifting;Women;1
2012;EGY;Egypt;26,82;30,8;Wrestling;Wrestling Freestyle;Men;1
2012;ESP;Spain;40,46;-3,75;Aquatics;Swimming;Women;2
2012;ESP;Spain;40,46;-3,75;Aquatics;Synchronized Swimming;Women;11
2012;ESP;Spain;40,46;-3,75;Aquatics;Water polo;Women;13
2012;ESP;Spain;40,46;-3,75;Basketball;Basketball;Men;12
2012;ESP;Spain;40,46;-3,75;Canoe;Canoe Slalom;Women;1
2012;ESP;Spain;40,46;-3,75;Canoe;Canoe Sprint;Men;2
2012;ESP;Spain;40,46;-3,75;Handball;Handball;Women;14
2012;ESP;Spain;40,46;-3,75;Sailing;Sailing;Women;4
2012;ESP;Spain;40,46;-3,75;Taekwondo;Taekwondo;Men;2
2012;ESP;Spain;40,46;-3,75;Taekwondo;Taekwondo;Women;1
2012;ESP;Spain;40,46;-3,75;Triathlon;Triathlon;Men;1
2012;ESP;Spain;40,46;-3,75;Weightlifting;Weightlifting;Women;1
2012;ESP;Spain;40,46;-3,75;Wrestling;Wrestling Freestyle;Women;1
2012;EST;Estonia;58,6;25,01;Athletics;Athletics;Men;1
2012;EST;Estonia;58,6;25,01;Wrestling;Wrestling Freestyle;Men;1
2012;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Men;2
2012;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Women;5
2012;FIN;Finland;61,92;25,75;Athletics;Athletics;Men;1
2012;FIN;Finland;61,92;25,75;Sailing;Sailing;Women;4
2012;FRA;France;46,23;2,21;Aquatics;Swimming;Men;13
2012;FRA;France;46,23;2,21;Aquatics;Swimming;Women;8
2012;FRA;France;46,23;2,21;Athletics;Athletics;Men;6
2012;FRA;France;46,23;2,21;Basketball;Basketball;Women;12
2012;FRA;France;46,23;2,21;Canoe;Canoe Slalom;Men;1
2012;FRA;France;46,23;2,21;Canoe;Canoe Slalom;Women;1
2012;FRA;France;46,23;2,21;Cycling;Cycling Track;Men;5
2012;FRA;France;46,23;2,21;Cycling;Mountain Bike;Women;1
2012;FRA;France;46,23;2,21;Gymnastics;Gymnastics Artistic;Men;1
2012;FRA;France;46,23;2,21;Handball;Handball;Men;15
2012;FRA;France;46,23;2,21;Judo;Judo;Men;2
2012;FRA;France;46,23;2,21;Judo;Judo;Women;5
2012;FRA;France;46,23;2,21;Rowing;Rowing;Men;2
2012;FRA;France;46,23;2,21;Sailing;Sailing;Men;1
2012;FRA;France;46,23;2,21;Shooting;Shooting;Women;2
2012;FRA;France;46,23;2,21;Taekwondo;Taekwondo;Women;2
2012;FRA;France;46,23;2,21;Tennis;Tennis;Men;4
2012;FRA;France;46,23;2,21;Wrestling;Wrestling Freestyle;Men;1
2012;GAB;Gabon;-0,8;11,61;Taekwondo;Taekwondo;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Aquatics;Diving;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Aquatics;Swimming;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Aquatics;Swimming;Women;2
2012;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Men;4
2012;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Women;2
2012;GBR;United Kingdom;55,38;-3,44;Boxing;Boxing;Men;4
2012;GBR;United Kingdom;55,38;-3,44;Boxing;Boxing;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Canoe;Canoe Slalom;Men;4
2012;GBR;United Kingdom;55,38;-3,44;Canoe;Canoe Sprint;Men;3
2012;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Road;Men;2
2012;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Road;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Track;Men;10
2012;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Track;Women;6
2012;GBR;United Kingdom;55,38;-3,44;Equestrian;Dressage;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Equestrian;Dressage;Women;4
2012;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Women;4
2012;GBR;United Kingdom;55,38;-3,44;Equestrian;Jumping;Men;4
2012;GBR;United Kingdom;55,38;-3,44;Gymnastics;Gymnastics Artistic;Men;7
2012;GBR;United Kingdom;55,38;-3,44;Gymnastics;Gymnastics Artistic;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Hockey;Hockey;Women;16
2012;GBR;United Kingdom;55,38;-3,44;Judo;Judo;Women;2
2012;GBR;United Kingdom;55,38;-3,44;Modern Pentathlon;Modern Pentathlon;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Men;22
2012;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Women;6
2012;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Men;6
2012;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Women;2
2012;GBR;United Kingdom;55,38;-3,44;Shooting;Shooting;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Taekwondo;Taekwondo;Men;1
2012;GBR;United Kingdom;55,38;-3,44;Taekwondo;Taekwondo;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Tennis;Tennis;Men;2
2012;GBR;United Kingdom;55,38;-3,44;Tennis;Tennis;Women;1
2012;GBR;United Kingdom;55,38;-3,44;Triathlon;Triathlon;Men;2
2012;GEO;Georgia;42,32;43,36;Judo;Judo;Men;1
2012;GEO;Georgia;42,32;43,36;Wrestling;Wrestling Freestyle;Men;6
2012;GER;Germany;51,17;10,45;Aquatics;Marathon swimming;Men;1
2012;GER;Germany;51,17;10,45;Athletics;Athletics;Men;4
2012;GER;Germany;51,17;10,45;Athletics;Athletics;Women;4
2012;GER;Germany;51,17;10,45;Canoe;Canoe Slalom;Men;2
2012;GER;Germany;51,17;10,45;Canoe;Canoe Sprint;Men;6
2012;GER;Germany;51,17;10,45;Canoe;Canoe Sprint;Women;6
2012;GER;Germany;51,17;10,45;Cycling;Cycling Road;Men;1
2012;GER;Germany;51,17;10,45;Cycling;Cycling Road;Women;1
2012;GER;Germany;51,17;10,45;Cycling;Cycling Track;Men;4
2012;GER;Germany;51,17;10,45;Cycling;Cycling Track;Women;2
2012;GER;Germany;51,17;10,45;Cycling;Mountain Bike;Women;1
2012;GER;Germany;51,17;10,45;Equestrian;Dressage;Women;3
2012;GER;Germany;51,17;10,45;Equestrian;Eventing;Men;4
2012;GER;Germany;51,17;10,45;Equestrian;Eventing;Women;3
2012;GER;Germany;51,17;10,45;Fencing;Fencing;Men;4
2012;GER;Germany;51,17;10,45;Fencing;Fencing;Women;1
2012;GER;Germany;51,17;10,45;Gymnastics;Gymnastics Artistic;Men;3
2012;GER;Germany;51,17;10,45;Hockey;Hockey;Men;16
2012;GER;Germany;51,17;10,45;Judo;Judo;Men;3
2012;GER;Germany;51,17;10,45;Judo;Judo;Women;1
2012;GER;Germany;51,17;10,45;Rowing;Rowing;Men;13
2012;GER;Germany;51,17;10,45;Rowing;Rowing;Women;4
2012;GER;Germany;51,17;10,45;Table Tennis;Table Tennis;Men;4
2012;GER;Germany;51,17;10,45;Taekwondo;Taekwondo;Women;1
2012;GER;Germany;51,17;10,45;Volleyball;Beach Volleyball;Men;2
2012;GRE;Greece;39,07;21,82;Judo;Judo;Men;1
2012;GRE;Greece;39,07;21,82;Rowing;Rowing;Women;2
2012;GRN;Grenada;12,12;-61,68;Athletics;Athletics;Men;1
2012;GUA;Guatemala;15,78;-90,23;Athletics;Athletics;Men;1
2012;HKG;Hong Kong;22,36;114,14;Cycling;Cycling Track;Women;1
2012;HUN;Hungary;47,16;19,5;Aquatics;Marathon swimming;Women;1
2012;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Men;2
2012;HUN;Hungary;47,16;19,5;Athletics;Athletics;Men;1
2012;HUN;Hungary;47,16;19,5;Canoe;Canoe Sprint;Men;6
2012;HUN;Hungary;47,16;19,5;Canoe;Canoe Sprint;Women;8
2012;HUN;Hungary;47,16;19,5;Fencing;Fencing;Men;1
2012;HUN;Hungary;47,16;19,5;Gymnastics;Gymnastics Artistic;Men;1
2012;HUN;Hungary;47,16;19,5;Judo;Judo;Men;1
2012;HUN;Hungary;47,16;19,5;Judo;Judo;Women;1
2012;HUN;Hungary;47,16;19,5;Modern Pentathlon;Modern Pentathlon;Men;1
2012;HUN;Hungary;47,16;19,5;Wrestling;Wrestling Freestyle;Men;3
2012;INA;Indonesia;-0,79;113,92;Weightlifting;Weightlifting;Men;2
2012;INA;Indonesia;-0,79;113,92;Weightlifting;Weightlifting;Women;1
2012;IND;Indonesia;20,59;78,96;Badminton;Badminton;Women;1
2012;IND;Indonesia;20,59;78,96;Boxing;Boxing;Women;1
2012;IND;Indonesia;20,59;78,96;Shooting;Shooting;Men;2
2012;IND;Indonesia;20,59;78,96;Wrestling;Wrestling Freestyle;Men;2
2012;IRI;Iran;32,43;53,69;Athletics;Athletics;Men;1
2012;IRI;Iran;32,43;53,69;Taekwondo;Taekwondo;Men;1
2012;IRI;Iran;32,43;53,69;Weightlifting;Weightlifting;Men;5
2012;IRI;Iran;32,43;53,69;Wrestling;Wrestling Freestyle;Men;6
2012;IRL;Ireland;53,14;-7,69;Athletics;Athletics;Men;1
2012;IRL;Ireland;53,14;-7,69;Boxing;Boxing;Men;3
2012;IRL;Ireland;53,14;-7,69;Boxing;Boxing;Women;1
2012;IRL;Ireland;53,14;-7,69;Equestrian;Jumping;Men;1
2012;ITA;Italy;41,87;12,57;Aquatics;Marathon swimming;Women;1
2012;ITA;Italy;41,87;12,57;Aquatics;Water polo;Men;13
2012;ITA;Italy;41,87;12,57;Archery;Archery;Men;3
2012;ITA;Italy;41,87;12,57;Athletics;Athletics;Men;1
2012;ITA;Italy;41,87;12,57;Boxing;Boxing;Men;3
2012;ITA;Italy;41,87;12,57;Canoe;Canoe Slalom;Men;1
2012;ITA;Italy;41,87;12,57;Cycling;Mountain Bike;Men;1
2012;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;9
2012;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;7
2012;ITA;Italy;41,87;12,57;Gymnastics;Gymnastics Artistic;Men;1
2012;ITA;Italy;41,87;12,57;Gymnastics;Gymnastics Rhythmic;Women;6
2012;ITA;Italy;41,87;12,57;Judo;Judo;Women;1
2012;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;2
2012;ITA;Italy;41,87;12,57;Shooting;Shooting;Men;4
2012;ITA;Italy;41,87;12,57;Shooting;Shooting;Women;1
2012;ITA;Italy;41,87;12,57;Taekwondo;Taekwondo;Men;2
2012;ITA;Italy;41,87;12,57;Volleyball;Volleyball;Men;12
2012;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;11
